+---------------+-----------------+------------------+
| timestamp     | double_latitude | double_longitude |
+---------------+-----------------+------------------+
| 1516574062921 | 47.681201907234 |  -122.1115379675 |
| 1516574280096 | 47.681218333193 | -122.11155587631 |
| 1516574880002 | 47.681218333193 | -122.11155587631 |
| 1516575480002 | 47.681218333193 | -122.11155587631 |
| 1516576080001 | 47.681218333193 | -122.11155587631 |
| 1516576680002 | 47.681218333193 | -122.11155587631 |
| 1516577280001 | 47.681218333193 | -122.11155587631 |
| 1516577879968 | 47.681218333193 | -122.11155587631 |
| 1516578480001 | 47.681218333193 | -122.11155587631 |
| 1516579079951 | 47.681218333193 | -122.11155587631 |
| 1516579679941 | 47.681218333193 | -122.11155587631 |
| 1516580279969 | 47.681218333193 | -122.11155587631 |
| 1516580879921 | 47.681218333193 | -122.11155587631 |
| 1516581479858 | 47.681218333193 | -122.11155587631 |
| 1516582079926 | 47.681218333193 | -122.11155587631 |
| 1516582679890 | 47.681218333193 | -122.11155587631 |
| 1516583279837 | 47.681218333193 | -122.11155587631 |
| 1516583879855 | 47.681218333193 | -122.11155587631 |
| 1516584479829 | 47.681218333193 | -122.11155587631 |
| 1516585079813 | 47.681218333193 | -122.11155587631 |
| 1516585679786 | 47.681218333193 | -122.11155587631 |
| 1516586279796 | 47.681218333193 | -122.11155587631 |
| 1516586879791 | 47.681218333193 | -122.11155587631 |
| 1516587479796 | 47.681218333193 | -122.11155587631 |
| 1516588079767 | 47.681218333193 | -122.11155587631 |
| 1516588679757 | 47.681218333193 | -122.11155587631 |
| 1516589279757 | 47.681218333193 | -122.11155587631 |
| 1516589879830 | 47.681218333193 | -122.11155587631 |
| 1516590479734 | 47.681218333193 | -122.11155587631 |
| 1516591079723 | 47.681218333193 | -122.11155587631 |
| 1516591679723 | 47.681218333193 | -122.11155587631 |
| 1516592279687 | 47.681218333193 | -122.11155587631 |
| 1516592879719 | 47.681218333193 | -122.11155587631 |
| 1516593479688 | 47.681218333193 | -122.11155587631 |
| 1516594079676 | 47.681218333193 | -122.11155587631 |
| 1516594679649 | 47.681218333193 | -122.11155587631 |
| 1516595279649 | 47.681218333193 | -122.11155587631 |
| 1516595879641 | 47.681218333193 | -122.11155587631 |
| 1516596479700 | 47.681218333193 | -122.11155587631 |
| 1516597079690 | 47.681218333193 | -122.11155587631 |
| 1516597679611 | 47.681218333193 | -122.11155587631 |
| 1516598279628 | 47.681218333193 | -122.11155587631 |
| 1516598879656 | 47.681218333193 | -122.11155587631 |
| 1516599479595 | 47.681218333193 | -122.11155587631 |
| 1516600079671 | 47.681218333193 | -122.11155587631 |
| 1516600679617 | 47.681218333193 | -122.11155587631 |
| 1516601279577 | 47.681218333193 | -122.11155587631 |
| 1516601879545 | 47.681218333193 | -122.11155587631 |
| 1516602479532 | 47.681218333193 | -122.11155587631 |
| 1516603079603 | 47.681218333193 | -122.11155587631 |
| 1516603679530 | 47.681218333193 | -122.11155587631 |
| 1516604279588 | 47.681218333193 | -122.11155587631 |
| 1516604879521 | 47.681218333193 | -122.11155587631 |
| 1516605479554 | 47.681218333193 | -122.11155587631 |
| 1516606079470 | 47.681218333193 | -122.11155587631 |
| 1516606679567 | 47.681218333193 | -122.11155587631 |
| 1516607279559 | 47.681218333193 | -122.11155587631 |
| 1516607879442 | 47.681218333193 | -122.11155587631 |
| 1516608479537 | 47.681218333193 | -122.11155587631 |
| 1516609079455 | 47.681218333193 | -122.11155587631 |
| 1516609679442 | 47.681218333193 | -122.11155587631 |
| 1516610279414 | 47.681218333193 | -122.11155587631 |
| 1516610879421 | 47.681218333193 | -122.11155587631 |
| 1516611479395 | 47.681218333193 | -122.11155587631 |
| 1516612079427 | 47.681218333193 | -122.11155587631 |
| 1516612679383 | 47.681218333193 | -122.11155587631 |
| 1516613279357 | 47.681218333193 | -122.11155587631 |
| 1516613879402 | 47.681218333193 | -122.11155587631 |
| 1516614479351 | 47.681218333193 | -122.11155587631 |
| 1516615079384 | 47.681218333193 | -122.11155587631 |
| 1516615204079 | 47.681299584133 | -122.11168136091 |
| 1516615500360 | 47.681299561939 | -122.11168135952 |
| 1516615801207 | 47.681299561939 | -122.11168135952 |
| 1516616401242 | 47.681299561939 | -122.11168135952 |
| 1516617001177 | 47.681299561939 | -122.11168135952 |
| 1516617601216 | 47.681299561939 | -122.11168135952 |
| 1516618201211 | 47.681299561939 | -122.11168135952 |
| 1516618801156 | 47.681299561939 | -122.11168135952 |
| 1516619401171 | 47.681299561939 | -122.11168135952 |
| 1516620001233 | 47.681299561939 | -122.11168135952 |
| 1516620601165 | 47.681299561939 | -122.11168135952 |
| 1516621201145 | 47.681299561939 | -122.11168135952 |
| 1516621801176 | 47.681299561939 | -122.11168135952 |
| 1516622401094 | 47.681299561939 | -122.11168135952 |
| 1516623001111 | 47.681299561939 | -122.11168135952 |
| 1516623601109 | 47.681299561939 | -122.11168135952 |
| 1516624201072 | 47.681299561939 | -122.11168135952 |
| 1516624801151 | 47.681299561939 | -122.11168135952 |
| 1516625401069 | 47.681299561939 | -122.11168135952 |
| 1516626001088 | 47.681299561939 | -122.11168135952 |
| 1516626601047 | 47.681299561939 | -122.11168135952 |
| 1516627201061 | 47.681299561939 | -122.11168135952 |
| 1516627801018 | 47.681299561939 | -122.11168135952 |
| 1516628401060 | 47.681299561939 | -122.11168135952 |
| 1516629001045 | 47.681299561939 | -122.11168135952 |
| 1516629600992 | 47.681299561939 | -122.11168135952 |
| 1516630200990 | 47.681299561939 | -122.11168135952 |
| 1516630801016 | 47.681299561939 | -122.11168135952 |
| 1516631400964 | 47.681299561939 | -122.11168135952 |
| 1516632001048 | 47.681299561939 | -122.11168135952 |
| 1516632601029 | 47.681299561939 | -122.11168135952 |
| 1516633201018 | 47.681299561939 | -122.11168135952 |
| 1516633800950 | 47.681299561939 | -122.11168135952 |
| 1516634400991 | 47.681299561939 | -122.11168135952 |
| 1516635000921 | 47.681299561939 | -122.11168135952 |
| 1516635600971 | 47.681299561939 | -122.11168135952 |
| 1516636200918 | 47.681299561939 | -122.11168135952 |
| 1516636800963 | 47.681299561939 | -122.11168135952 |
| 1516637400894 | 47.681299561939 | -122.11168135952 |
| 1516638000889 | 47.681299561939 | -122.11168135952 |
| 1516638600858 | 47.681299561939 | -122.11168135952 |
| 1516639200851 | 47.681299561939 | -122.11168135952 |
| 1516659657565 | 47.681235922118 | -122.11156963274 |
| 1516659658592 | 47.681201907234 |  -122.1115379675 |
| 1516659658594 | 47.681235922118 | -122.11156963274 |
| 1516659659830 | 47.681261205853 | -122.11159748969 |
| 1516660258204 | 47.681261205853 | -122.11159748969 |
| 1516660258204 | 47.681261205853 | -122.11159748969 |
| 1516660858158 | 47.681261205853 | -122.11159748969 |
| 1516660858158 | 47.681261205853 | -122.11159748969 |
| 1516661458182 | 47.681261205853 | -122.11159748969 |
| 1516661458182 | 47.681261205853 | -122.11159748969 |
| 1516662058164 | 47.681261205853 | -122.11159748969 |
| 1516662058164 | 47.681261205853 | -122.11159748969 |
| 1516662658140 | 47.681261205853 | -122.11159748969 |
| 1516662658140 | 47.681261205853 | -122.11159748969 |
| 1516663258160 | 47.681261205853 | -122.11159748969 |
| 1516663258160 | 47.681261205853 | -122.11159748969 |
| 1516663858149 | 47.681261205853 | -122.11159748969 |
| 1516663858149 | 47.681261205853 | -122.11159748969 |
| 1516664458135 | 47.681261205853 | -122.11159748969 |
| 1516664458135 | 47.681261205853 | -122.11159748969 |
| 1516665058117 | 47.681261205853 | -122.11159748969 |
| 1516665058117 | 47.681261205853 | -122.11159748969 |
| 1516665058117 | 47.681261205853 | -122.11159748969 |
| 1516665658082 | 47.681261205853 | -122.11159748969 |
| 1516665658082 | 47.681261205853 | -122.11159748969 |
| 1516666258060 | 47.681261205853 | -122.11159748969 |
| 1516666858087 | 47.681261205853 | -122.11159748969 |
| 1516667458083 | 47.681261205853 | -122.11159748969 |
| 1516668058069 | 47.681261205853 | -122.11159748969 |
| 1516668658124 | 47.681261205853 | -122.11159748969 |
| 1516669258072 | 47.681261205853 | -122.11159748969 |
| 1516669858087 | 47.681261205853 | -122.11159748969 |
| 1516670458028 | 47.681261205853 | -122.11159748969 |
| 1516671057997 | 47.681261205853 | -122.11159748969 |
| 1516671658035 | 47.681261205853 | -122.11159748969 |
| 1516672258026 | 47.681261205853 | -122.11159748969 |
| 1516672857966 | 47.681261205853 | -122.11159748969 |
| 1516673458004 | 47.681261205853 | -122.11159748969 |
| 1516674058002 | 47.681261205853 | -122.11159748969 |
| 1516674657960 | 47.681261205853 | -122.11159748969 |
| 1516675257950 | 47.681261205853 | -122.11159748969 |
| 1516675857959 | 47.681261205853 | -122.11159748969 |
| 1516676457943 | 47.681261205853 | -122.11159748969 |
| 1516677057946 | 47.681261205853 | -122.11159748969 |
| 1516677657958 | 47.681261205853 | -122.11159748969 |
| 1516678257915 | 47.681261205853 | -122.11159748969 |
| 1516678857916 | 47.681261205853 | -122.11159748969 |
| 1516679457924 | 47.681261205853 | -122.11159748969 |
| 1516680057874 | 47.681261205853 | -122.11159748969 |
| 1516680657876 | 47.681261205853 | -122.11159748969 |
| 1516681257895 | 47.681261205853 | -122.11159748969 |
| 1516681857833 | 47.681261205853 | -122.11159748969 |
| 1516682457823 | 47.681261205853 | -122.11159748969 |
| 1516683057816 | 47.681261205853 | -122.11159748969 |
| 1516683657818 | 47.681261205853 | -122.11159748969 |
| 1516684257785 | 47.681261205853 | -122.11159748969 |
| 1516684857845 | 47.681261205853 | -122.11159748969 |
| 1516685457872 | 47.681261205853 | -122.11159748969 |
| 1516686057770 | 47.681261205853 | -122.11159748969 |
| 1516686657822 | 47.681261205853 | -122.11159748969 |
| 1516687257731 | 47.681261205853 | -122.11159748969 |
| 1516687857815 | 47.681261205853 | -122.11159748969 |
| 1516688457737 | 47.681261205853 | -122.11159748969 |
| 1516689057716 | 47.681261205853 | -122.11159748969 |
| 1516689657713 | 47.681261205853 | -122.11159748969 |
| 1516690257705 | 47.681261205853 | -122.11159748969 |
| 1516690857732 | 47.681261205853 | -122.11159748969 |
| 1516691457680 | 47.681261205853 | -122.11159748969 |
| 1516692057743 | 47.681261205853 | -122.11159748969 |
| 1516692657691 | 47.681261205853 | -122.11159748969 |
| 1516693257711 | 47.681261205853 | -122.11159748969 |
| 1516693857635 | 47.681261205853 | -122.11159748969 |
| 1516694457620 | 47.681261205853 | -122.11159748969 |
| 1516695057620 | 47.681261205853 | -122.11159748969 |
| 1516695657592 | 47.681261205853 | -122.11159748969 |
| 1516696257604 | 47.681261205853 | -122.11159748969 |
| 1516696857636 | 47.681261205853 | -122.11159748969 |
| 1516697457600 | 47.681261205853 | -122.11159748969 |
| 1516698057567 | 47.681261205853 | -122.11159748969 |
| 1516698657551 | 47.681261205853 | -122.11159748969 |
| 1516699257558 | 47.681261205853 | -122.11159748969 |
| 1516699857610 | 47.681261205853 | -122.11159748969 |
| 1516700457564 | 47.681261205853 | -122.11159748969 |
| 1516701057530 | 47.681261205853 | -122.11159748969 |
| 1516701657560 | 47.681261205853 | -122.11159748969 |
| 1516702257555 | 47.681261205853 | -122.11159748969 |
| 1516702857512 | 47.681261205853 | -122.11159748969 |
| 1516703457491 | 47.681261205853 | -122.11159748969 |
| 1516704057510 | 47.681261205853 | -122.11159748969 |
| 1516704657466 | 47.681261205853 | -122.11159748969 |
| 1516705257464 | 47.681261205853 | -122.11159748969 |
| 1516705857441 | 47.681261205853 | -122.11159748969 |
| 1516706457480 | 47.681261205853 | -122.11159748969 |
| 1516707057435 | 47.681261205853 | -122.11159748969 |
| 1516707657412 | 47.681261205853 | -122.11159748969 |
| 1516708257416 | 47.681261205853 | -122.11159748969 |
| 1516708857407 | 47.681261205853 | -122.11159748969 |
| 1516709457441 | 47.681261205853 | -122.11159748969 |
| 1516710057426 | 47.681261205853 | -122.11159748969 |
| 1516710657440 | 47.681261205853 | -122.11159748969 |
| 1516711257412 | 47.681261205853 | -122.11159748969 |
| 1516711857364 | 47.681261205853 | -122.11159748969 |
| 1516712457350 | 47.681261205853 | -122.11159748969 |
| 1516713057432 | 47.681261205853 | -122.11159748969 |
| 1516713657479 | 47.681261205853 | -122.11159748969 |
| 1516714257317 | 47.681261205853 | -122.11159748969 |
| 1516714857317 | 47.681261205853 | -122.11159748969 |
| 1516715457299 | 47.681261205853 | -122.11159748969 |
| 1516716057293 | 47.681261205853 | -122.11159748969 |
| 1516716657291 | 47.681261205853 | -122.11159748969 |
| 1516717257278 | 47.681261205853 | -122.11159748969 |
| 1516725551671 | 47.674880447813 |  -122.1113719757 |
| 1516725561771 | 47.674880447813 |  -122.1113719757 |
| 1516725561917 | 47.674744196868 |  -122.1115321135 |
| 1516725561920 | 47.674676316905 | -122.11159260386 |
| 1516725563389 | 47.674746801083 | -122.11331908844 |
| 1516725577278 | 47.673886174253 | -122.11391863063 |
| 1516725631965 | 47.672418158975 | -122.11283250078 |
| 1516725666646 | 47.671322941216 |  -122.1126841858 |
| 1516725747921 | 47.670772520857 | -122.11118219776 |
| 1516725820106 | 47.667336794592 | -122.12187876005 |
| 1516725823984 | 47.667373004414 | -122.12356721062 |
| 1516725828061 |  47.66735598915 | -122.12518005643 |
| 1516725832102 | 47.667280971117 | -122.12676054809 |
| 1516725836146 |  47.66701079732 | -122.12827611217 |
| 1516725840083 | 47.666587145102 | -122.12969220146 |
| 1516725844154 | 47.666031816785 | -122.13099306799 |
| 1516725848172 | 47.665346390117 | -122.13211645119 |
| 1516725852148 | 47.664522464934 | -122.13304649188 |
| 1516725856110 | 47.663633957704 | -122.13379361737 |
| 1516725860139 | 47.662699777917 | -122.13431572721 |
| 1516725864146 |  47.66174749058 | -122.13482503019 |
| 1516725868097 | 47.660802430518 | -122.13535610598 |
| 1516725872082 | 47.659850539684 | -122.13587410759 |
| 1516725876153 | 47.658865875609 | -122.13639504288 |
| 1516725880176 | 47.657857197381 | -122.13692695845 |
| 1516725884164 | 47.656822577163 | -122.13743473415 |
| 1516725888145 | 47.655739383816 | -122.13778275076 |
| 1516725892138 |  47.65466218353 |  -122.1379560047 |
| 1516725896159 | 47.653547725685 | -122.13797209796 |
| 1516725900077 | 47.652455312244 | -122.13783622731 |
| 1516725904154 | 47.651367466941 | -122.13756557565 |
| 1516725908176 | 47.650318974673 | -122.13711387489 |
| 1516725912132 | 47.649248354181 | -122.13660861377 |
| 1516725916155 | 47.648189971268 | -122.13611559022 |
| 1516725920129 | 47.647175048522 | -122.13565290917 |
| 1516725924160 | 47.646124921783 | -122.13514739659 |
| 1516725928129 | 47.645001118116 | -122.13470256899 |
| 1516725932145 | 47.643898478754 | -122.13443283934 |
| 1516725936203 | 47.642831001475 | -122.13443476718 |
| 1516725941157 | 47.641922403171 | -122.13458656345 |
| 1516725949158 | 47.640985264487 | -122.13489468221 |
| 1516725955158 | 47.640101015612 | -122.13534730498 |
| 1516725961132 | 47.639219616584 | -122.13598374289 |
| 1516725966088 |  47.63844207957 | -122.13680794451 |
| 1516725970139 | 47.637737863741 | -122.13768937636 |
| 1516725974104 | 47.637059432499 | -122.13879184809 |
| 1516725978151 | 47.636431689573 | -122.13982844724 |
| 1516725982189 | 47.635774649397 | -122.14097794831 |
| 1516725986137 | 47.635078171249 | -122.14219489554 |
| 1516725990206 | 47.634385610243 | -122.14340971198 |
| 1516725994149 |  47.63369777214 | -122.14460880395 |
| 1516725998159 | 47.633007704325 | -122.14581822988 |
| 1516726002159 | 47.632318586155 | -122.14702773851 |
| 1516726006150 | 47.631643759131 | -122.14819408033 |
| 1516726010128 | 47.631032844118 | -122.14935472246 |
| 1516726014134 | 47.630473933917 | -122.15060146685 |
| 1516726018177 | 47.630069031912 |  -122.1519398102 |
| 1516726022091 | 47.629782081221 | -122.15335112033 |
| 1516726026322 | 47.629602705001 | -122.15482240846 |
| 1516726030073 | 47.629521166239 | -122.15635233227 |
| 1516726034069 | 47.629606353332 | -122.15779390841 |
| 1516726038122 | 47.629754550466 | -122.15915763854 |
| 1516726042147 | 47.629895355744 | -122.16056442418 |
| 1516726047142 | 47.630056935199 |  -122.1621855205 |
| 1516726052107 | 47.630193288204 | -122.16368163847 |
| 1516726057129 | 47.630170203981 | -122.16531457878 |
| 1516726061154 | 47.630078694419 | -122.16663851344 |
| 1516726066159 | 47.629984016575 |  -122.1682104842 |
| 1516726071157 | 47.629953075675 | -122.16983031428 |
| 1516726076136 | 47.630161039892 | -122.17133974285 |
| 1516726081132 | 47.630490612366 | -122.17280359332 |
| 1516726086126 | 47.630824620845 | -122.17425206501 |
| 1516726091185 | 47.631125708775 | -122.17556285715 |
| 1516726096126 | 47.631443048151 | -122.17691898066 |
| 1516726113148 | 47.631737661261 | -122.17821438468 |
| 1516726153146 | 47.632020403141 | -122.17949089289 |
| 1516726158174 | 47.632020403141 | -122.17949089289 |
| 1516726184124 | 47.632141744924 | -122.18085112676 |
| 1516726209126 | 47.632176520398 | -122.18220811519 |
