+---------------+-----------------+------------------+
| timestamp     | double_latitude | double_longitude |
| 1517656525556 | 47.501572793715 | -122.24691305236 |
| 1517657098430 | 47.501572793715 | -122.24691305236 |
| 1517657698405 | 47.501572793715 | -122.24691305236 |
| 1517658298379 | 47.501572793715 | -122.24691305236 |
| 1517658898354 | 47.501572793715 | -122.24691305236 |
| 1517659498382 | 47.501572793715 | -122.24691305236 |
| 1517660098366 | 47.501572793715 | -122.24691305236 |
| 1517660698354 | 47.501572793715 | -122.24691305236 |
| 1517661298328 | 47.501572793715 | -122.24691305236 |
| 1517661898300 | 47.501572793715 | -122.24691305236 |
| 1517662498275 | 47.501572793715 | -122.24691305236 |
| 1517663098302 | 47.501572793715 | -122.24691305236 |
| 1517663698277 | 47.501572793715 | -122.24691305236 |
| 1517664298275 | 47.501572793715 | -122.24691305236 |
| 1517664898249 | 47.501572793715 | -122.24691305236 |
| 1517665498234 | 47.501572793715 | -122.24691305236 |
| 1517666098196 | 47.501572793715 | -122.24691305236 |
| 1517666698170 | 47.501572793715 | -122.24691305236 |
| 1517667298209 | 47.501572793715 | -122.24691305236 |
| 1517667898195 | 47.501572793715 | -122.24691305236 |
| 1517668319236 | 47.501629878963 | -122.24723119768 |
| 1517668498169 | 47.501629878963 | -122.24723119768 |
| 1517669098143 | 47.501629878963 | -122.24723119768 |
| 1517669698119 | 47.501629878963 | -122.24723119768 |
| 1517670298091 | 47.501629878963 | -122.24723119768 |
| 1517670898117 | 47.501629878963 | -122.24723119768 |
| 1517671498116 | 47.501629878963 | -122.24723119768 |
| 1517672098090 | 47.501629878963 | -122.24723119768 |
| 1517672698057 | 47.501629878963 | -122.24723119768 |
| 1517673298040 | 47.501629878963 | -122.24723119768 |
| 1517673898012 | 47.501629878963 | -122.24723119768 |
| 1517674498038 | 47.501629878963 | -122.24723119768 |
| 1517675098036 | 47.501629878963 | -122.24723119768 |
| 1517675698010 | 47.501629878963 | -122.24723119768 |
| 1517676297983 | 47.501629878963 | -122.24723119768 |
| 1517676897959 | 47.501629878963 | -122.24723119768 |
| 1517677497932 | 47.501629878963 | -122.24723119768 |
| 1517678097959 | 47.501629878963 | -122.24723119768 |
| 1517678697956 | 47.501629878963 | -122.24723119768 |
| 1517679297931 | 47.501629878963 | -122.24723119768 |
| 1517679897904 | 47.501629878963 | -122.24723119768 |
| 1517680497878 | 47.501629878963 | -122.24723119768 |
| 1517681097853 | 47.501629878963 | -122.24723119768 |
| 1517681697933 | 47.501629878963 | -122.24723119768 |
| 1517682297878 | 47.501629878963 | -122.24723119768 |
| 1517682297878 | 47.501629878963 | -122.24723119768 |
| 1517682897852 | 47.501629878963 | -122.24723119768 |
| 1517683497825 | 47.501629878963 | -122.24723119768 |
| 1517684097799 | 47.501629878963 | -122.24723119768 |
| 1517684097799 | 47.501629878963 | -122.24723119768 |
| 1517684697775 | 47.501629878963 | -122.24723119768 |
| 1517685297800 | 47.501629878963 | -122.24723119768 |
| 1517685297800 | 47.501629878963 | -122.24723119768 |
| 1517764640292 | 47.509136764183 | -122.27016664263 |
| 1517764640339 | 47.509136764183 | -122.27016664263 |
| 1517764640342 | 47.509136764183 | -122.27016664263 |
| 1517764662207 | 47.509174251898 | -122.27252888465 |
| 1517764668664 | 47.507820737628 | -122.27383509603 |
| 1517764682509 | 47.506984563004 | -122.27462067364 |
| 1517764703559 | 47.507970519752 |   -122.278003957 |
| 1517764757675 | 47.509283917463 | -122.28237318745 |
| 1517764778369 | 47.513905963344 | -122.28608514685 |
| 1517764869316 | 47.531913635327 | -122.29415537371 |
| 1517764879763 | 47.540711889536 |  -122.2980696342 |
| 1517764882276 | 47.542577229863 | -122.29889965222 |
| 1517764884747 | 47.544452462219 | -122.29973409828 |
| 1517764885935 | 47.545314865338 | -122.30011786626 |
| 1517764890861 | 47.548699969214 | -122.30162425693 |
| 1517764922404 | 47.532208739514 |  -122.2942865947 |
| 1517765022085 | 47.551412852556 |  -122.3062129305 |
| 1517765024539 | 47.575481811036 | -122.31982008085 |
| 1517765031911 | 47.579962339545 | -122.32058009668 |
| 1517765032095 | 47.580969940515 | -122.32032861292 |
| 1517765038258 | 47.582998842024 | -122.32029283935 |
| 1517765068278 | 47.581845261766 | -122.32004717571 |
| 1517765106494 | 47.597472596857 | -122.32066528731 |
| 1517765216405 | 47.622373304456 |  -122.3283529556 |
| 1517765238017 | 47.622373304456 |  -122.3283529556 |
| 1517765243390 | 47.627849277568 | -122.32681646565 |
| 1517765251189 | 47.630876086935 | -122.32570141625 |
| 1517765272946 | 47.636080926894 | -122.32224190695 |
| 1517765292097 | 47.640371282684 | -122.32315426387 |
| 1517765345930 | 47.656123578414 | -122.32116814132 |
| 1517765534106 | 47.656261456374 | -122.31774910167 |
| 1517765701372 | 47.656061215393 | -122.31560085722 |
| 1517765837992 | 47.656061215393 | -122.31560085722 |
| 1517766397897 | 47.656176608159 | -122.31422254688 |
| 1517766410584 | 47.656115211503 | -122.31279354471 |
| 1517766437994 | 47.656115211503 | -122.31279354471 |
| 1517766461038 | 47.655389428832 | -122.31154424078 |
| 1517766480951 | 47.654042400199 | -122.31033332076 |
| 1517766501946 | 47.652586033514 | -122.30934828809 |
| 1517766520645 |  47.65201145005 | -122.30781685592 |
| 1517766527829 | 47.651288109281 | -122.30649234273 |
| 1517766534200 |  47.65225894236 | -122.30704285328 |
| 1517766547680 | 47.653081606182 | -122.30535214915 |
| 1517766565863 | 47.654234600197 | -122.30548002715 |
| 1517766568396 | 47.654272718058 | -122.30531504516 |
| 1517767037970 | 47.654272718058 | -122.30531504516 |
| 1517767637979 | 47.654272718058 | -122.30531504516 |
| 1517768237888 | 47.654272718058 | -122.30531504516 |
| 1517770519839 | 47.654042400199 | -122.31033332076 |
| 1517770519843 | 47.654452156318 | -122.30496774959 |
| 1517771117477 | 47.654452156318 | -122.30496774959 |
| 1517771717477 | 47.654452156318 | -122.30496774959 |
| 1517772317454 | 47.654452156318 | -122.30496774959 |
| 1517772917416 | 47.654452156318 | -122.30496774959 |
| 1517786405567 | 47.654042400199 | -122.31033332076 |
| 1517786405583 | 47.655309406076 | -122.31029330783 |
| 1517786414090 | 47.654415393601 |  -122.3104854423 |
| 1517786475144 |  47.65519350646 | -122.31144889335 |
| 1517786575629 | 47.655349605612 | -122.31297195261 |
| 1517786916302 | 47.655965682792 | -122.31394615988 |
| 1517786990114 | 47.656034130632 |  -122.3153157487 |
| 1517787004561 | 47.656034130632 |  -122.3153157487 |
| 1517787604506 | 47.656034130632 |  -122.3153157487 |
| 1517788204372 | 47.656034130632 |  -122.3153157487 |
| 1517788804116 | 47.656034130632 |  -122.3153157487 |
| 1517789404091 | 47.656034130632 |  -122.3153157487 |
| 1517790004084 | 47.656034130632 |  -122.3153157487 |
| 1517790604048 | 47.656034130632 |  -122.3153157487 |
| 1517791204075 | 47.656034130632 |  -122.3153157487 |
| 1517791804047 | 47.656034130632 |  -122.3153157487 |
| 1517792404020 | 47.656034130632 |  -122.3153157487 |
| 1517793004029 | 47.656034130632 |  -122.3153157487 |
| 1517793603965 | 47.656034130632 |  -122.3153157487 |
| 1517794203945 | 47.656034130632 |  -122.3153157487 |
| 1517794803913 | 47.656034130632 |  -122.3153157487 |
| 1517795404433 | 47.656034130632 |  -122.3153157487 |
| 1517796004008 | 47.656034130632 |  -122.3153157487 |
| 1517796603937 | 47.656034130632 |  -122.3153157487 |
| 1517797215117 | 47.656034130632 |  -122.3153157487 |
| 1517797803984 | 47.656034130632 |  -122.3153157487 |
| 1517798403872 | 47.656034130632 |  -122.3153157487 |
| 1517799003871 | 47.656034130632 |  -122.3153157487 |
| 1517799603877 | 47.656034130632 |  -122.3153157487 |
| 1517800203851 | 47.656034130632 |  -122.3153157487 |
| 1517800803826 | 47.656034130632 |  -122.3153157487 |
| 1517801403778 | 47.656034130632 |  -122.3153157487 |
| 1517802003776 | 47.656034130632 |  -122.3153157487 |
| 1517802603786 | 47.656034130632 |  -122.3153157487 |
| 1517803203727 | 47.656034130632 |  -122.3153157487 |
| 1517803803692 | 47.656034130632 |  -122.3153157487 |
| 1517804403676 | 47.656034130632 |  -122.3153157487 |
| 1517805003655 | 47.656034130632 |  -122.3153157487 |
| 1517805603628 | 47.656034130632 |  -122.3153157487 |
| 1517806203573 | 47.656034130632 |  -122.3153157487 |
| 1517806803578 | 47.656034130632 |  -122.3153157487 |
| 1517807403553 | 47.656034130632 |  -122.3153157487 |
| 1517808003527 | 47.656034130632 |  -122.3153157487 |
| 1517808603503 | 47.656034130632 |  -122.3153157487 |
| 1517809203481 | 47.656034130632 |  -122.3153157487 |
| 1517809803453 | 47.656034130632 |  -122.3153157487 |
| 1517810403432 | 47.656034130632 |  -122.3153157487 |
| 1517811003403 | 47.656034130632 |  -122.3153157487 |
| 1517811603378 | 47.656034130632 |  -122.3153157487 |
| 1517812203355 | 47.656034130632 |  -122.3153157487 |
| 1517812803332 | 47.656034130632 |  -122.3153157487 |
| 1517813403301 | 47.656034130632 |  -122.3153157487 |
| 1517814003280 | 47.656034130632 |  -122.3153157487 |
| 1517814603258 | 47.656034130632 |  -122.3153157487 |
| 1517814603258 | 47.656034130632 |  -122.3153157487 |
| 1517815267501 | 47.656034130632 |  -122.3153157487 |
| 1517815267501 | 47.656034130632 |  -122.3153157487 |
| 1517815803543 | 47.656034130632 |  -122.3153157487 |
| 1517815803543 | 47.656034130632 |  -122.3153157487 |
| 1517816403529 | 47.656034130632 |  -122.3153157487 |
| 1517817003490 | 47.656034130632 |  -122.3153157487 |
| 1517817003490 | 47.656034130632 |  -122.3153157487 |
| 1517817603484 | 47.656034130632 |  -122.3153157487 |
| 1517817603484 | 47.656034130632 |  -122.3153157487 |
| 1517818203458 | 47.656034130632 |  -122.3153157487 |
| 1517828198814 |      47.6576032 |    -122.31383164 |
| 1517854986585 |      47.6576032 |    -122.31383164 |
| 1517854986588 | 47.654876401938 | -122.30958426519 |
| 1517855003852 |  47.65507306177 | -122.30922547057 |
| 1517855003860 |  47.65507306177 | -122.30922547057 |
| 1517855003965 | 47.655207296095 | -122.30886413084 |
| 1517855031814 | 47.655369121062 | -122.30844289966 |
| 1517855061725 | 47.655456481303 | -122.30763497674 |
| 1517855767644 | 47.655456481303 | -122.30763497674 |
| 1517855767979 | 47.653512435871 | -122.30580757063 |
| 1517855827602 | 47.653528256789 |  -122.3057597787 |
| 1517855828261 | 47.653495782418 | -122.30575499816 |
| 1517857273991 | 47.653495782418 | -122.30575499816 |
| 1517857274100 | 47.653525795031 | -122.30577911966 |
| 1517857428320 | 47.653529156164 | -122.30581719641 |
| 1517857428628 | 47.653508990709 | -122.30584190997 |
| 1517859111855 | 47.653508990709 | -122.30584190997 |
| 1517859112744 | 47.656575979519 | -122.30943162706 |
| 1517859157479 | 47.656532382321 | -122.30945975181 |
| 1517859157496 | 47.656531065039 | -122.30946049433 |
| 1517862629689 | 47.656531065039 | -122.30946049433 |
| 1517862629706 | 47.655025813937 |  -122.3051525463 |
| 1517862702898 | 47.654538854495 | -122.30487149629 |
| 1517862702923 | 47.654545396179 | -122.30479449254 |
| 1517880118810 | 47.654545396179 | -122.30479449254 |
| 1517880119151 | 47.655787642314 | -122.31189244524 |
| 1517880119222 | 47.655787642314 | -122.31189244524 |
| 1517880134611 | 47.656434953585 | -122.31132838944 |
| 1517880166448 | 47.656473474246 | -122.31099897515 |
| 1517880166449 | 47.656473474246 | -122.31099897515 |
| 1517880166507 | 47.656949852875 | -122.30993909555 |
| 1517880167051 | 47.656286491279 | -122.31127094909 |
| 1517880364017 | 47.656020402403 | -122.31450117447 |
| 1517932806422 | 47.656020402403 | -122.31450117447 |
| 1517932806436 | 47.656009429728 | -122.30900752971 |
| 1517932806438 | 47.656009429728 | -122.30900752971 |
| 1517933174499 | 47.655695593938 | -122.30865486975 |
| 1517936895703 | 47.655695593938 | -122.30865486975 |
| 1517943231782 | 47.655910946829 | -122.31378298293 |
| 1517943231783 | 47.655910946829 | -122.31378298293 |
| 1517943231839 | 47.655980507036 |  -122.3138480856 |
| 1517943231840 | 47.655922986618 |  -122.3137457903 |
| 1517943232023 | 47.655739348381 | -122.31578296889 |
| 1517943232028 | 47.655739348381 | -122.31578296889 |
| 1517943232507 | 47.655739348309 | -122.31578296891 |
| 1517943269003 |  47.65577738712 | -122.31581929509 |
| 1517943269087 |  47.65577738712 | -122.31581929509 |
| 1517943269088 | 47.655777387074 | -122.31581929521 |
| 1517943831900 | 47.655777387074 | -122.31581929521 |
| 1517943832060 | 47.655822710914 | -122.31579744442 |
| 1517943832061 | 47.655822710914 | -122.31579744442 |
| 1517943832062 |  47.65582271135 |  -122.3157974446 |
| 1517943855515 | 47.655734193438 | -122.31576853138 |
| 1517943855516 | 47.655734193438 | -122.31576853138 |
| 1517943855600 | 47.655734193348 | -122.31576853136 |
| 1517943870403 | 47.655747953625 |  -122.3158202153 |
| 1517948330947 | 47.651848788486 | -122.31016679672 |
| 1517948340149 | 47.651092492588 | -122.30848291693 |
| 1517948392839 | 47.650641144821 | -122.30705641012 |
| 1517948412424 | 47.651152716656 | -122.30581607853 |
| 1517948432799 | 47.650534916393 | -122.30484047393 |
| 1517948517417 | 47.651114214202 |  -122.3037978837 |
| 1517948575471 | 47.652088949769 | -122.30371129966 |
| 1517948629709 | 47.652535553545 | -122.30278453831 |
| 1517949187196 | 47.652535553545 | -122.30278453831 |
| 1517949188770 | 47.654447642483 | -122.30458653084 |
| 1517949193241 | 47.654447642483 | -122.30458653084 |
| 1517949193301 | 47.654447642317 | -122.30458653013 |
| 1517949208742 | 47.654467611265 | -122.30462688888 |
| 1517949208862 | 47.654467611267 | -122.30462688888 |
| 1517949381940 | 47.654461495556 | -122.30461205202 |
| 1517949381951 | 47.654461495556 | -122.30461205202 |
| 1517949515561 |  47.65444802353 | -122.30457156929 |
| 1517949515565 | 47.654464947035 | -122.30461560273 |
| 1517949515577 | 47.654464947038 | -122.30461560273 |
| 1517949516127 |  47.65448131856 | -122.30460750435 |
| 1517949619402 | 47.654477257676 | -122.30459228981 |
| 1517949619412 | 47.654477257676 | -122.30459228981 |
| 1517949619428 | 47.654459882014 | -122.30452114911 |
| 1517949619866 | 47.654481361795 | -122.30460410976 |
| 1517949678869 | 47.654469873137 | -122.30462798416 |
| 1517949678872 | 47.654469873064 | -122.30462798432 |
| 1517949679156 |  47.65447055754 | -122.30462861122 |
| 1517950832133 | 47.654478352429 | -122.30467494267 |
| 1517950832137 | 47.654457324327 | -122.30457800852 |
| 1517950832784 | 47.654457537533 |  -122.3045693824 |
| 1517954971666 | 47.654457537533 |  -122.3045693824 |
| 1517954971837 | 47.654493492199 | -122.30466748614 |
| 1517954971842 | 47.654482804615 | -122.30460042348 |
| 1517954971959 | 47.654482804615 | -122.30460042348 |
| 1517954972902 | 47.654437924403 | -122.30484936909 |
| 1517954992283 | 47.654438828897 | -122.30484935055 |
| 1517954992299 | 47.654438828897 | -122.30484935055 |
| 1517954992328 | 47.654442155149 | -122.30484925949 |
| 1517954992854 | 47.654539165765 | -122.30461212247 |
| 1517955020099 | 47.654540109006 | -122.30460566237 |
| 1517955020102 | 47.654540109006 | -122.30460566237 |
| 1517955020175 |   47.6545438328 | -122.30458016639 |
| 1517955020366 | 47.654633698342 | -122.30501134312 |
| 1517965638528 | 47.654633698342 | -122.30501134312 |
| 1517965639338 | 47.653912094938 |   -122.309287792 |
| 1517965909292 | 47.655298588147 |  -122.3122018388 |
| 1517966391435 | 47.655662731312 | -122.31577271607 |
| 1518022349592 | 47.655722622453 | -122.31583846815 |
| 1518022349595 | 47.655722622453 | -122.31583846815 |
| 1518022349598 | 47.655722622453 | -122.31583846815 |
| 1518022349620 |   47.6556972491 | -122.31586739382 |
| 1518022948055 |   47.6556972491 | -122.31586739382 |
| 1518023548030 |   47.6556972491 | -122.31586739382 |
| 1518024148302 |   47.6556972491 | -122.31586739382 |
| 1518024747994 |   47.6556972491 | -122.31586739382 |
| 1518025273734 | 47.656599686177 | -122.31456885445 |
| 1518025281365 |  47.65668350297 | -122.31442560419 |
| 1518025328941 |  47.65593604352 | -122.31366555652 |
| 1518025348025 |  47.65593604352 | -122.31366555652 |
| 1518025475060 | 47.655804242157 | -122.31220783306 |
| 1518025572361 | 47.655250311897 | -122.31111503582 |
| 1518025660527 |  47.65498566558 | -122.30949036779 |
| 1518025729019 | 47.655249928363 | -122.30812130932 |
| 1518025844939 | 47.654750123088 | -122.30698752262 |
| 1518025948453 | 47.654750123088 | -122.30698752262 |
| 1518030306072 | 47.654976176766 | -122.30919612065 |
| 1518031836278 |  47.65655195126 | -122.30946164919 |
| 1518031836289 |  47.65655195126 | -122.30946164919 |
| 1518032434307 |  47.65655195126 | -122.30946164919 |
| 1518033034922 |  47.65655195126 | -122.30946164919 |
| 1518033634270 |  47.65655195126 | -122.30946164919 |
| 1518034234265 |  47.65655195126 | -122.30946164919 |
| 1518034834238 |  47.65655195126 | -122.30946164919 |
| 1518035070806 | 47.656532613455 | -122.30812750061 |
| 1518035135304 |  47.65587732445 | -122.30700796082 |
| 1518035310005 | 47.655576253683 | -122.30571347247 |
| 1518035434290 | 47.655576253683 | -122.30571347247 |
| 1518035975759 | 47.654767470199 | -122.30498525295 |
| 1518036034229 | 47.654767470199 | -122.30498525295 |
| 1518036634204 | 47.654767470199 | -122.30498525295 |
| 1518037236343 | 47.654767470199 | -122.30498525295 |
| 1518037834174 | 47.654767470199 | -122.30498525295 |
| 1518038434149 | 47.654767470199 | -122.30498525295 |
| 1518039034406 | 47.654767470199 | -122.30498525295 |
| 1518039634134 | 47.654767470199 | -122.30498525295 |
| 1518040234148 | 47.654767470199 | -122.30498525295 |
| 1518040834135 | 47.654767470199 | -122.30498525295 |
| 1518041434096 | 47.654767470199 | -122.30498525295 |
| 1518042034069 | 47.654767470199 | -122.30498525295 |
| 1518042634091 | 47.654767470199 | -122.30498525295 |
| 1518043234059 | 47.654767470199 | -122.30498525295 |
| 1518043834077 | 47.654767470199 | -122.30498525295 |
| 1518044434077 | 47.654767470199 | -122.30498525295 |
| 1518045034021 | 47.654767470199 | -122.30498525295 |
| 1518045634002 | 47.654767470199 | -122.30498525295 |
| 1518046234048 | 47.654767470199 | -122.30498525295 |
| 1518046834015 | 47.654767470199 | -122.30498525295 |
| 1518047434045 | 47.654767470199 | -122.30498525295 |
| 1518048033969 | 47.654767470199 | -122.30498525295 |
| 1518048633966 | 47.654767470199 | -122.30498525295 |
| 1518049233961 | 47.654767470199 | -122.30498525295 |
| 1518049833971 | 47.654767470199 | -122.30498525295 |
| 1518050433910 | 47.654767470199 | -122.30498525295 |
| 1518051033907 | 47.654767470199 | -122.30498525295 |
| 1518051633945 | 47.654767470199 | -122.30498525295 |
| 1518052233966 | 47.654767470199 | -122.30498525295 |
| 1518052259916 | 47.655053600367 | -122.30670519049 |
| 1518052812322 | 47.654719489959 | -122.30795156271 |
| 1518052833900 | 47.654719489959 | -122.30795156271 |
| 1518053433865 | 47.654719489959 | -122.30795156271 |
| 1518059522964 | 47.654976176766 | -122.30919612065 |
| 1518059522979 | 47.655413316244 | -122.31376287607 |
| 1518059644584 | 47.655493083927 | -122.31540848575 |
| 1518060885184 | 47.655736335165 | -122.31599981016 |
| 1518060885198 |  47.65573676964 | -122.31599784833 |
| 1518061483117 |  47.65573676964 | -122.31599784833 |
| 1518062083150 |  47.65573676964 | -122.31599784833 |
| 1518062683120 |  47.65573676964 | -122.31599784833 |
| 1518063283041 |  47.65573676964 | -122.31599784833 |
| 1518063883036 |  47.65573676964 | -122.31599784833 |
| 1518064482990 |  47.65573676964 | -122.31599784833 |
| 1518065082970 |  47.65573676964 | -122.31599784833 |
| 1518065682928 |  47.65573676964 | -122.31599784833 |
| 1518066282910 |  47.65573676964 | -122.31599784833 |
| 1518066882947 |  47.65573676964 | -122.31599784833 |
| 1518067482898 |  47.65573676964 | -122.31599784833 |
| 1518068083249 |  47.65573676964 | -122.31599784833 |
| 1518068683019 |  47.65573676964 | -122.31599784833 |
| 1518069282946 |  47.65573676964 | -122.31599784833 |
| 1518069882914 |  47.65573676964 | -122.31599784833 |
| 1518070482911 |  47.65573676964 | -122.31599784833 |
| 1518071082896 |  47.65573676964 | -122.31599784833 |
| 1518071682859 |  47.65573676964 | -122.31599784833 |
| 1518072282844 |  47.65573676964 | -122.31599784833 |
| 1518072882890 |  47.65573676964 | -122.31599784833 |
| 1518073482837 |  47.65573676964 | -122.31599784833 |
| 1518074085244 |  47.65573676964 | -122.31599784833 |
| 1518074682844 |  47.65573676964 | -122.31599784833 |
| 1518075282867 |  47.65573676964 | -122.31599784833 |
| 1518075282867 |  47.65573676964 | -122.31599784833 |
| 1518075282867 |  47.65573676964 | -122.31599784833 |
| 1518075883518 |  47.65573676964 | -122.31599784833 |
| 1518107187342 |  47.65493560135 | -122.30918014987 |
| 1518107187490 |  47.65493560135 | -122.30918014987 |
| 1518107187504 |  47.65493560135 | -122.30918014987 |
| 1518107239913 | 47.655375162369 | -122.30800860484 |
| 1518107784651 | 47.655375162369 | -122.30800860484 |
| 1518108384567 | 47.655375162369 | -122.30800860484 |
| 1518116224392 |  47.65493560135 | -122.30918014987 |
| 1518116224434 | 47.653507414347 |  -122.3057999212 |
| 1518116224466 | 47.653507414347 |  -122.3057999212 |
| 1518116822058 | 47.653507414347 |  -122.3057999212 |
| 1518117325466 | 47.654490166498 |  -122.3052288151 |
